48427 	36.50 	252.36072 	254.36072 	 -463.5 	2.35E-05 	  224.9 	xxx 	xxx 	xxx 	0.755 	0.012 	 6.96 	 1.76 	0.839
48427 	37.50 	257.22363 	259.22363 	 -455.6 	1.23E-05 	  223.7 	xxx 	xxx 	xxx 	0.732 	0.015 	 7.28 	 1.80 	0.840
48427 	38.50 	262.08655 	264.08655 	 -498.4 	7.25E-06 	  207.0 	xxx 	xxx 	xxx 	0.709 	0.018 	 7.64 	 1.82 	0.841
48427 	39.50 	267.29681 	269.29681 	 -460.0 	4.42E-06 	  223.8 	xxx 	xxx 	xxx 	0.683 	0.022 	 8.00 	 1.82 	0.842
48427 	40.50 	272.15973 	274.15973 	 -452.1 	2.94E-06 	  216.6 	xxx 	xxx 	xxx 	0.656 	0.027 	 8.40 	 1.82 	0.844
48427 	41.50 	277.02261 	279.02261 	 -478.3 	1.54E-06 	  220.1 	xxx 	xxx 	xxx 	0.626 	0.035 	 8.84 	 1.80 	0.845
48428 	33.50 	237.07727 	239.07727 	 -392.8 	8.13E-06 	  275.1 	xxx 	xxx 	xxx 	0.830 	0.013 	 7.68 	 1.58 	0.827
48428 	34.50 	241.94017 	243.94017 	 -478.4 	4.47E-06 	  307.9 	xxx 	xxx 	xxx 	0.811 	0.016 	 8.06 	 1.62 	0.828
48428 	35.50 	246.80310 	248.80310 	 -472.2 	5.17E-06 	  295.3 	xxx 	xxx 	xxx 	0.793 	0.018 	 8.44 	 1.62 	0.829
48428 	36.50 	252.01337 	254.01337 	 -475.0 	4.50E-06 	  303.9 	xxx 	xxx 	xxx 	0.775 	0.021 	 8.82 	 1.62 	0.830
48428 	37.50 	257.57098 	259.57098 	 -487.6 	2.43E-06 	  354.7 	xxx 	xxx 	xxx 	0.756 	0.024 	 9.22 	 1.64 	0.831
